,팀명,이름,포지션,결과,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실,디그_성공률,세트_성공률,리시브_정확률,블로킹_성공률,시즌
0,GS칼텍스,강소휘 (L),L,0,18.11764705882353,41.88235294117647,15.470588235294118,2.6470588235294117,3.0588235294117645,35.76,29.425882352941176,24.0,8.235294117647058,1.7058823529411764,1.8823529411764706,33.07,36.432352941176475,0.9411764705882353,0.4117647058823529,0.0,0.0,19.607647058823527,14.261176470588236,0.0,0.0,0.0,0.0,0.0,0.0,3.2941176470588234,0.7647058823529411,0.29411764705882354,0.6470588235294118,19.771176470588237,14.364117647058823,0.0,0.0,0.0,0.0,0.0,0.0,13.647058823529411,6.0588235294117645,0.6470588235294118,0.5294117647058824,44.44411764705882,40.855294117647055,12.0,1.588235294117647,2.3529411764705883,0.40529411764705886,14.381764705882354,11.529411764705882,10.235294117647058,1.2941176470588236,0.0,2.628823529411765,12.584117647058823,3.235294117647059,0.5882352941176471,0.058823529411764705,0.14705882352941177,2.183529411764706,28.470588235294116,11.647058823529411,1.588235294117647,15.777647058823531,34.16235294117647,8.058823529411764,1.0588235294117647,2.235294117647059,2.3529411764705883,0.17647058823529413,0.26294117647058823,13.216470588235294,0.7058823529411765,0.0,5.647058823529412,90.41872343342932,14.705882352941176,41.39465131127452,12.72684831508361,17-18
1,GS칼텍스,강소휘 (L),L,1,17.23076923076923,39.0,15.076923076923077,2.076923076923077,2.3846153846153846,39.09538461538462,28.321538461538463,22.615384615384617,7.384615384615385,1.6153846153846154,1.4615384615384615,33.69307692307692,36.32153846153846,1.2307692307692308,0.7692307692307693,0.07692307692307693,0.0,46.15384615384615,19.694615384615382,0.0,0.0,0.0,0.0,0.0,0.0,2.923076923076923,1.3846153846153846,0.15384615384615385,0.46153846153846156,43.973846153846154,12.857692307692307,0.0,0.0,0.0,0.0,0.0,0.0,12.23076923076923,5.538461538461538,0.23076923076923078,0.46153846153846156,42.75153846153846,41.8,11.923076923076923,1.0,2.0,0.2692307692307692,13.216923076923077,11.615384615384615,9.384615384615385,2.230769230769231,0.0,2.42,12.493076923076924,3.4615384615384617,1.3846153846153846,0.0,0.32769230769230767,2.4615384615384617,28.384615384615383,11.76923076923077,1.3846153846153846,20.977692307692312,39.82076923076923,8.0,1.1538461538461537,2.769230769230769,2.4615384615384617,0.07692307692307693,0.3269230769230769,13.044615384615383,1.0769230769230769,0.0,4.461538461538462,81.1011317742087,33.73015873015873,40.93798543605456,14.289599289599288,17-18
2,GS칼텍스,김유리 (C),C,0,4.3125,8.875,3.0625,0.5,0.5625,34.280625,6.225625,1.125,0.3125,0.0625,0.125,23.4375,1.8125,0.3125,0.125,0.0,0.0625,9.375,4.50875,0.6875,0.125,0.0625,0.0625,12.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,6.75,2.5,0.375,0.3125,31.055625,55.814375,0.0,0.0,0.0,0.0,0.0,0.0,10.4375,0.125,0.4375,0.033125,12.84125,4.0625,3.25,0.75,0.0625,0.8512500000000001,4.443125,1.6875,0.3125,0.0625,0.085625,1.1675,0.125,0.0,0.0,0.0,0.141875,13.5625,1.125,5.5625,4.3125,0.1875,0.328125,23.379375,1.25,0.0,1.3125,79.33333333333333,27.083333333333332,0.0,8.101021328817382,17-18
3,GS칼텍스,김유리 (C),C,1,6.083333333333333,9.5,4.083333333333333,0.6666666666666666,0.5,42.65916666666667,7.115833333333334,1.0,0.5,0.08333333333333333,0.08333333333333333,33.333333333333336,1.6633333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,2.7775,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.0,6.25,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,3.4166666666666665,0.4166666666666667,0.4166666666666667,43.2275,60.762499999999996,0.08333333333333333,0.0,0.0,0.0,0.0,0.2608333333333333,12.0,0.5833333333333334,0.9166666666666666,0.1425,13.599166666666667,4.0,3.4166666666666665,0.5833333333333334,0.0,0.9266666666666666,4.323333333333333,1.4166666666666667,0.3333333333333333,0.16666666666666666,0.08833333333333333,1.1216666666666668,0.16666666666666666,0.16666666666666666,0.0,8.35,0.23500000000000001,10.916666666666666,1.4166666666666667,5.083333333333333,2.5833333333333335,0.16666666666666666,0.35250000000000004,17.024166666666666,1.3333333333333333,0.0,1.75,87.22222222222223,26.190476190476186,100.0,10.52504999873421,17-18
4,GS칼텍스,김진희 (L),L,0,2.076923076923077,5.230769230769231,1.7692307692307692,0.46153846153846156,0.6153846153846154,33.07076923076923,4.086923076923077,3.4615384615384617,1.1538461538461537,0.23076923076923078,0.38461538461538464,31.226923076923075,5.754615384615385,0.23076923076923078,0.0,0.0,0.07692307692307693,0.0,3.022307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5384615384615385,0.6153846153846154,0.23076923076923078,0.15384615384615385,23.626153846153844,4.885384615384615,4.923076923076923,0.23076923076923078,1.0769230769230769,0.0923076923076923,6.558461538461539,3.8461538461538463,2.8461538461538463,1.0,0.0,1.2846153846153845,4.433076923076923,2.076923076923077,0.6153846153846154,0.07692307692307693,0.19230769230769232,1.4446153846153846,10.384615384615385,3.4615384615384617,0.6153846153846154,13.143076923076924,12.424615384615382,2.230769230769231,0.07692307692307693,0.7692307692307693,0.7692307692307693,0.07692307692307693,0.015384615384615385,4.340769230769231,0.15384615384615385,0.0,1.8461538461538463,67.14285714285714,14.375,34.03927404295052,3.125,17-18
5,GS칼텍스,김진희 (L),L,1,2.0,3.25,1.25,0.5,0.25,20.835,2.51,2.25,0.5,0.5,0.25,12.5,3.37,0.25,0.25,0.0,0.0,25.0,3.5725,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.315,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,50.0,2.3325,4.75,0.5,0.75,0.5,5.452500000000001,2.25,1.75,0.5,0.0,1.25,2.445,1.25,0.5,0.0,0.3325,0.8125,2.75,1.5,0.5,0.4175,2.9725,2.25,0.25,0.5,0.5,0.25,0.0825,3.0175,0.0,0.0,1.25,86.66666666666667,44.444444444444436,30.0,7.142857142857142,17-18
6,GS칼텍스,김채원 (L),L,0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.08333333333333333,0.16666666666666666,0.0275,2.018333333333333,1.4166666666666667,0.9166666666666666,0.5,0.0,0.44416666666666665,1.6558333333333335,0.8333333333333334,0.16666666666666666,0.08333333333333333,0.125,0.5341666666666667,2.1666666666666665,0.8333333333333334,0.25,8.5975,2.716666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,67.85714285714286,25.0,42.70833333333333,0.0,17-18
7,GS칼텍스,김채원 (L),L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.2,0.0,3.4189999999999996,1.5,1.2,0.3,0.0,0.317,1.277,0.8,0.1,0.0,0.1,0.578,0.8,0.2,0.1,0.05,1.0230000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,80.20833333333333,16.666666666666668,16.666666666666664,0.0,17-18
8,GS칼텍스,김현정 (C),C,0,0.0,0.5,0.0,0.0,0.125,0.0,0.39875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,2.5212499999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.125,0.0,2.3775,0.625,0.5,0.125,0.0,0.25,0.84625,0.25,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.75,0.125,0.0,0.0,2.415,0.0,0.0,0.25,66.66666666666667,0.0,0.0,0.0,17-18
9,GS칼텍스,김현정 (C),C,1,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,11.11111111111111,0.12666666666666668,0.2222222222222222,0.1111111111111111,0.0,0.0,11.11111111111111,0.2733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.30000000000000004,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.022222222222222223,0.26,0.4444444444444444,0.0,0.0,0.0,0.24777777777777776,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.07444444444444445,1.4944444444444445,0.0,0.0,0.1111111111111111,50.0,0.0,0.0,25.0,17-18
